District,Building name,Last date of visit of the case(s),Related cases
Eastern,"Block 3, Lok Hin Terrace",,
Eastern,"Tower 2, Neptune Terrace",,
Eastern,"Man Shun House, Model Housing Estate",,
Eastern,Empire Apartments,,
Eastern,Hotel Alexandra,,
Eastern,Knight Court,,
Eastern,Hing Cheong Building,,
Eastern,"Cheuk Wah House, Hing Wah (I) Estate",,
Eastern,"May Wah House, Hing Wah (I) Estate",,
Eastern,"Hing Tsui House, Hing Wah (I) Estate",,
Eastern,"Yu Hing House, Hing Wah (II) Estate",,
Eastern,"Lok Hing House, Hing Wah (II) Estate",,
Eastern,"Fung Hing House, Hing Wah (II) Estate",,
Eastern,"Yee Tsui House, Wan Tsui Estate",,
Eastern,"Shing Tsui House, Wan Tsui Estate",,
Eastern,"Hei Tsui House, Wan Tsui Estate",,
Eastern,"Kwai Tsui House, Wan Tsui Estate",,
Eastern,"Tower 2, Island Resort",,
Eastern,"Tower 5, Island Resort",,
Eastern,"Tower 7, Island Resort",,
Eastern,"On Ping Mansion, Lei King Wan",,
Eastern,"Yee Yun Mansion, Lei King Wan",,
Eastern,Lido Apartments,,
Eastern,Lai Wan Building,,
Eastern,"Tower 2, Pacific Palisades",,
Eastern,Jade Mansion,,
Eastern,"Yiu Fu House, Yiu Tung Estate",,
Eastern,"Yiu Wah House, Yiu Tung Estate",,
Eastern,"Yiu Fook House, Yiu Tung Estate",,
Eastern,"Yiu Fai House, Yiu Tung Estate",,
Eastern,"Yiu Hing House, Yiu Tung Estate",,
Islands,10 Ting Kwai Fong Street,,
Islands,Ha Ling Pei,,
Islands,105 Tai O Wing On Street,,
Islands,9 Wing Lung Street,,
Islands,Chi Yan Lane,,
Islands,Pui O Lo Wai Tsuen,,
Islands,"The Barion, Chianti",,
Islands,"The Hemex, Chianti",,
Islands,"Mountain View, Parkridge Village",,
Islands,"Sunrise, Parkridge Village",,
Islands,"Block 2, Tung Chung Crescent",,
Islands,"Tower 3A, Century Link",,
Islands,"Tower 5A, Century Link",,
Islands,"Ying Yuet House, Ying Tung Estate",,
Islands,"Ying Chui House, Ying Tung Estate",,
Islands,"Kam Peng House, Kam Peng Estate",,
Islands,"Lung Tsai Tsuen, Cheung Chau",,
Islands,"Cheung Tak House, Cheung Kwai Estate",,
Islands,"Tower 2, Monterey Cove, Phase 1, Caribbean Coast",,
Islands,"Tower 3, Monterey Cove, Phase 1, Caribbean Coast",,
Islands,"Tower 7, Albany Cove, Phase 2, Caribbean Coast",,
Islands,"Tower 10, Carmel Cove, Phase 3, Caribbean Coast",,
Islands,"Tower 11, Carmel Cove, Phase 3, Caribbean Coast",,
Islands,"Tower 12, Carmel Cove, Phase 3, Caribbean Coast",,
Islands,"Tower 15, Crystal Cove, Phase 4, Caribbean Coast",,
Islands,Pak Lee Village,,
Islands,"Block 1, Seaview Crescent",,
Islands,"Block 5, Seaview Crescent",,
Islands,"Block 48, Siena One",,
Islands,"Block 56, Siena One",,
Islands,"Block 36, Siena Two",,
Islands,"Joyful Mansion, Siena Two",,
Islands,"Graceful Mansion, Siena Two",,
Islands,"Clear View, Midvale Village",,
Islands,"Elegance Court, Hillgrove Village",,
Islands,Wai Tsai Tsuen,,
Islands,"Tung Po House, Fu Tung Estate",,
Islands,"Block E, Area 14, Discovery Bay",,
Islands,"Chi Yat House, Yat Tung (I) Estate",,
Islands,"Heung Yat House, Yat Tung (I) Estate",,
Islands,"Ying Yat House, Yat Tung (I) Estate",,
Islands,"Hong Yat House, Yat Tung (I) Estate",,
Islands,"Ching Yat House, Yat Tung (I) Estate",,
Islands,"Sin Yat House, Yat Tung (I) Estate",,
Islands,"Yung Yat House, Yat Tung (I) Estate",,
Islands,"Fuk Yat House, Yat Tung (I) Estate",,
Islands,"Shun Yat House, Yat Tung (II) Estate",,
Islands,"Yuet Yat House, Yat Tung (II) Estate",,
Islands,"Kit Yat House, Yat Tung (II) Estate",,
Islands,"Kan Yat House, Yat Tung (II) Estate",,
Islands,"Sui Yat House, Yat Tung (II) Estate",,
Islands,"Mun Yat House, Yat Tung (II) Estate",,
Islands,"Chui Yat House, Yat Tung (II) Estate",,
Islands,"Tak Yat House, Yat Tung (II) Estate",,
Islands,"Him Yat House, Yat Tung (II) Estate",,
Islands,"Po Yat House, Yat Tung (II) Estate",,
Islands,"Ying Yat House, Yat Tung Estate",,
Islands,"Shun Yat House, Yat Tung Estate",,
Islands,"Ching Yat House, Yat Tung Estate",,
Islands,"Tak Yat House, Yat Tung Estate",,
Islands,"Chun Chak House, Nga Ning Court",,
Islands,"Ho Chak House, Nga Ning Court",,
Islands,"Block 6, Poggibonsi",,
Islands,150A San Pak She Street,,
Islands,"Yu Yuet House, Yu Tai Court",,
Islands,Monterey Villas,,
Islands,"Mun Wo House, Mun Tung Estate",,
Islands,"Mun Tai House, Mun Tung Estate",,
Islands,"Mun Hong House, Mun Tung Estate",,
Islands,"Mun Shun House, Mun Tung Estate",,
Islands,"House, Phase 3, Headland Village",,
Islands,"Tin Ning House, Lung Tin Estate",,
Islands,"La Rossa B, Coastal Skyline",,
Islands,Treasure Cove I,,
Islands,Ham Tin Kau Tsuen,,
Kowloon City,Parc 22,,
Kowloon City,179B Kowloon City Road,,
Kowloon City,183A Kowloon City Road,,
Kowloon City,17 Sheung Heung Road,,
Kowloon City,1 To Kwa Wan Road,,
Kowloon City,261 To Kwa Wan Road,,
Kowloon City,76B To Kwa Wan Road,,
Kowloon City,Hill Main Mansion,,
Kowloon City,Chung Hwa Building,,
Kowloon City,Yen King Mansion,,
Kowloon City,"Stage 2, Prince's Heights",,
Kowloon City,"Man Yue Court, Man Yue Court",,
Kowloon City,"Block B, Pak Tai Mansion",,
Kowloon City,"Block C, Pak Tai Mansion",,
Kowloon City,135 Pak Tai Street,,
Kowloon City,"Block 3, Royal Peninsula",,
Kowloon City,13 Tak Ku Ling Road,,
Kowloon City,Wing Tak Mansion,,
Kowloon City,"On Tai Building, Phase 2, On Wo Yuen",,
Kowloon City,"On Lung Building, Phase 2, On Wo Yuen",,
Kowloon City,"King Man House, Ho Man Tin Estate",,
Kowloon City,"Yat Man House, Ho Man Tin Estate",,
Kowloon City,"Yee Man House, Ho Man Tin Estate",,
Kowloon City,5 Ho Man Tin Street,,
Kowloon City,Wang Fung Building,,
Kowloon City,"Block G, Honour Building",,
Kowloon City,"Block A, Yee On Court",,
Kowloon City,"Block G2, Tang Court",,
Kowloon City,Ming Garden,,
Kowloon City,Tung Hoi Building,,
Kowloon City,Tung Hing Building,,
Kowloon City,Peace Building,,
Kowloon City,27 Cheung Ning Street,,
Kowloon City,51 Hau Wong Road,,
Kowloon City,55 Hau Wong Road,,
Kowloon City,83 Hau Wong Road,,
Kowloon City,"Man Lan House, Chun Man Court",,
Kowloon City,Po Kee Building,,
Kowloon City,"Kwun Shing House, Kwun Tak Court",,
Kowloon City,29 Stafford Road,,
Kowloon City,93 Pau Chung Street,,
Kowloon City,"The Hong Kong Polytechnic University Student Halls Of Residence, 1 Hung Lai Road",,
Kowloon City,"Hung Yat House, Hung Hom Estate",,
Kowloon City,"Hung Yiu House, Hung Hom Estate",,
Kowloon City,Hunghom Bay Centre,,
Kowloon City,9 Mei King Street,,
Kowloon City,"Phase 1, Mei King Mansion",,
Kowloon City,"Phase 2, Mei King Mansion",,
Kowloon City,The Hong Kong Polytechnic University Student Halls Of Residence,,
Kowloon City,"Ka Wing Lau, Ka Wai Chuen",,
Kowloon City,La Lumiere,,
Kowloon City,"Tower 2, Harbourfront Landmark",,
Kowloon City,"Block 1, Horae Place",,
Kowloon City,"Tower 12A, Laguna Verde",,
Kowloon City,"Block 3, Harbour Place",,
Kowloon City,"Block 4, Harbour Place",,
Kowloon City,"Block 6, Harbour Place",,
Kowloon City,Yick Fu Building,,
Kowloon City,"Block A, I-Feng Mansions",,
Kowloon City,"Block B, I-Feng Mansions",,
Kowloon City,"Block C, I-Feng Mansions",,
Kowloon City,"Magnolia House, Ma Tau Wai Estate",,
Kowloon City,123 Ma Tau Wai Road,,
Kowloon City,127 Ma Tau Wai Road,,
Kowloon City,338 Ma Tau Wai Road,,
Kowloon City,97 Ma Tau Wai Road,,
Kowloon City,99 Ma Tau Wai Road,,
Kowloon City,"Block I, Chong Chien Court, Wyler Gardens",,
Kowloon City,"Block D, Wyler Gardens",,
Kowloon City,"Block B, Kai Long Court",,
Kowloon City,"Hong Ching House, Kai Ching Estate",,
Kowloon City,"Mun Ching House, Kai Ching Estate",,
Kowloon City,"Lok Ching House, Kai Ching Estate",,
Kowloon City,"Sheung Ching House, Kai Ching Estate",,
Kowloon City,47-47A Kai Tak Road,,
Kowloon City,"Sheung Lok House, Sheung Lok Estate",,
Kowloon City,The Colonnades,,
Kowloon City,"Block 1, Dragon View",,
Kowloon City,"Block 2, Dragon View",,
Kowloon City,"Tower 15, One Beacon Hill",,
Kowloon City,Cheung Wan Building,,
Kowloon City,9 Luk Ming Street,,
Kowloon City,"Block B, College Crest",,
Kowloon City,"Tower 1, Mantin Heights",,
Kowloon City,"Tower 7, Mantin Heights",,
Kowloon City,"Tower 1, Grand Waterfront",,
Kowloon City,Wah On Court,,
Kowloon City,Wah Keung Building,,
Kowloon City,"Lai Tai Building, Wa Fung Street",,
Kowloon City,"Block 3, Sunshine Plaza",,
Kowloon City,"Block C, Loong King Mansion",,
Kowloon City,"Tower 1, The Astoria",,
Kowloon City,Ellery Terrace,,
Kowloon City,20 Ying Yeung Street,,
Kowloon City,"Block 1, Juniper Mansions, Whampoa Garden",,
Kowloon City,"Block 5, Palm Mansions, Whampoa Garden",,
Kowloon City,"Block 10, Bauhinia Mansions, Whampoa Garden",,
Kowloon City,"Block 6, Bauhinia Mansions, Whampoa Garden",,
Kowloon City,"Block 1, Bamboo Mansions, Whampoa Garden",,
Kowloon City,"Block 10, Cherry Mansions, Whampoa Garden",,
Kowloon City,"Block C, Whampoa Building",,
Kowloon City,"Kai Fu Building, Whampoa Estate",,
Kowloon City,"Yuen Wing Building, Whampoa Estate",,
Kowloon City,"Tak Man Building, Whampoa Estate",,
Kowloon City,"Tower 6, Sky Tower",,
Kowloon City,"Kin Man House, Oi Man Estate",,
Kowloon City,"Chiu Man House, Oi Man Estate",,
Kowloon City,"Sun Man House, Oi Man Estate",,
Kowloon City,"Chung Man House, Oi Man Estate",,
Kowloon City,"Tak Man House, Oi Man Estate",,
Kowloon City,"Lai Man House, Oi Man Estate",,
Kowloon City,Albion Gardens,,
Kowloon City,1 Lion Rock Road,,
Kowloon City,Kiu Fat Mansion,,
Kowloon City,Kiu Yu Mansion,,
Kowloon City,Carlton Court,,
Kowloon City,"Block B, Grandview Garden",,
Kowloon City,Carlton Mansion,,
Kowloon City,"Tower 1, K.City",,
Kowloon City,"Tower 8, K.City",,
Kowloon City,"Tower 9, K.City",,
Kowloon City,Imperial Garden,,
Kowloon City,"Block 2, Wing Fai Mansion",,
Kowloon City,Chatham Mansion,,
Kowloon City,494 Chatham Road North,,
Kowloon City,Belvedere Heights,,
Kowloon City,"Tower 2, Bailey Garden",,
Kowloon City,74 Fuk Lo Tsun Road,,
Kowloon City,"Tower 2, Stars By The Harbour",,
Kowloon City,"Block 2, Mandarin Court",,
Kowloon City,Grand View Court,,
Kowloon City,"Tak Pui House, Tak Long Estate",,
Kowloon City,"Tak Kei House, Tak Long Estate",,
Kowloon City,"Tak Yu House, Tak Long Estate",,
Kowloon City,"Tak Sui House, Tak Long Estate",,
Kowloon City,"Tak Yiu House, Tak Long Estate",,
Kowloon City,"Tak Ying House, Tak Long Estate",,
Kowloon City,"Tak Cheung House, Tak Long Estate",,
Kowloon City,"Lok Seen Lau, Lok Man Sun Chuen",,
Kowloon City,Happy Court,,
Kowloon City,Shui Chun Building,,
Kowloon City,20 Yin On Street,,
Kowloon City,26-28 Yin On Street,,
Kowloon City,Kingsgate,,
Kowloon City,Kam Tong Building,,
Kowloon City,14 Lung To Street,,
Kowloon City,5 Lung To Street,,
Kowloon City,9 Lung To Street,,
Kowloon City,Lung Teck Mansion,,
Kowloon City,"Tower 1A, Vibe Centro",,
Kowloon City,"Tower 1B, Upper East",,
Kowloon City,10 Tsun Fat Street,,
Kowloon City,12 Hung Wan Street,,
Kowloon City,23 Hung Wan Street,,
Kowloon City,King'S Court,,
Kowloon City,Lai Tai Building,,
Kowloon City,Gay Mansion,,
Kowloon City,14 Lun Cheung Street,,
Kowloon City,14-16 Ying Yeung Street,,
Kwai Tsing,"Fu Pong House, Tai Wo Hau Estate",,
Kwai Tsing,"Fu Tai House, Tai Wo Hau Estate",,
Kwai Tsing,"Fu Kwai House, Tai Wo Hau Estate",,
Kwai Tsing,"Tower 2, Horizon Place",,
Kwai Tsing,"Yam Yue House, Shek Yam East Estate",,
Kwai Tsing,"Yam Hing House, Shek Yam East Estate",,
Kwai Tsing,"Shek On House, Shek Lei (I) Estate",,
Kwai Tsing,"Shek Chun House, Shek Lei (I) Estate",,
Kwai Tsing,"Low Block, Shek Yat House, Shek Lei (I) Estate",,
Kwai Tsing,"High Block, Shek Yat House, Shek Lei (I) Estate",,
Kwai Tsing,"Shek Kai House, Shek Lei (II) Estate",,
Kwai Tsing,"Shek Yan House, Shek Lei (II) Estate",,
Kwai Tsing,"Shek Kwong House, Shek Lei (II) Estate",,
Kwai Tsing,"Shek Foon House, Shek Lei (II) Estate",,
Kwai Tsing,Ming Tak Building,,
Kwai Tsing,"Hong Yam House, On Yam Estate",,
Kwai Tsing,"Shing Yam House, On Yam Estate",,
Kwai Tsing,"Cheung Yam House, On Yam Estate",,
Kwai Tsing,"Kar Yam House, On Yam Estate",,
Kwai Tsing,"Tak Yam House, On Yam Estate",,
Kwai Tsing,"Fung Yam House, On Yam Estate",,
Kwai Tsing,"Yiu Yam House, On Yam Estate",,
Kwai Tsing,Sing Shing Building,,
Kwai Tsing,Wang Wah Mansion,,
Kwai Tsing,"Block 4, Tivoli Garden",,
Kwai Tsing,"Block 2, Hibiscus Park",,
Kwai Tsing,Cheong Nin Building,,
Kwai Tsing,Cheong Wang Mansion,,
Kwai Tsing,Kam Pui Building,,
Kwai Tsing,"On Pak House, Cheung On Estate",,
Kwai Tsing,"On Yeung House, Cheung On Estate",,
Kwai Tsing,"On Hoi House, Cheung On Estate",,
Kwai Tsing,"On Ching House, Cheung On Estate",,
Kwai Tsing,"On Tao House, Cheung On Estate",,
Kwai Tsing,"Hang Yee House, Cheung Hang Estate",,
Kwai Tsing,"Hang Chui House, Cheung Hang Estate",,
Kwai Tsing,"Hang Chi House, Cheung Hang Estate",,
Kwai Tsing,"Hang Lai House, Cheung Hang Estate",,
Kwai Tsing,"Wang Sum House, Cheung Wang Estate",,
Kwai Tsing,"Wang Man House, Cheung Wang Estate",,
Kwai Tsing,"Wang Ching House, Cheung Wang Estate",,
Kwai Tsing,"Wang Yung House, Cheung Wang Estate",,
Kwai Tsing,"Wang Ngai House, Cheung Wang Estate",,
Kwai Tsing,"Ching Chung House, Cheung Ching Estate",,
Kwai Tsing,"Ching Tao House, Cheung Ching Estate",,
Kwai Tsing,"Ching Yeung House, Cheung Ching Estate",,
Kwai Tsing,"Ching Wai House, Cheung Ching Estate",,
Kwai Tsing,"Hong Cheung House, Cheung Hong Estate",,
Kwai Tsing,"Hong Fu House, Cheung Hong Estate",,
Kwai Tsing,"Hong Wah House, Cheung Hong Estate",,
Kwai Tsing,"Hong Kwai House, Cheung Hong Estate",,
Kwai Tsing,"Hong Shun House, Cheung Hong Estate",,
Kwai Tsing,"Hong Wing House, Cheung Hong Estate",,
Kwai Tsing,"Chun Fat House, Cheung Fat Estate",,
Kwai Tsing,"King Fat House, Cheung Fat Estate",,
Kwai Tsing,"Block A, Tsing Yi Police Married Quarters",,
Kwai Tsing,"Yee Wai House, Tsing Yi Estate",,
Kwai Tsing,22 Tsing Yi Hui,,
Kwai Tsing,"Wang Chau House, Ching Wang Court",,
Kwai Tsing,"Wang Yu House, Ching Wang Court",,
Kwai Tsing,"Block 3, Tsing Yi Garden",,
Kwai Tsing,"Block 6, Tsing Yi Garden",,
Kwai Tsing,"Chun Tai House, Ching Tai Court",,
Kwai Tsing,"Tung Tai House, Ching Tai Court",,
Kwai Tsing,"Wah Woon House, Ching Wah Court",,
Kwai Tsing,"Wah Fung House, Ching Wah Court",,
Kwai Tsing,"Tower 1, Easeful Court",,
Kwai Tsing,Rambler Oasis Hotel,,
Kwai Tsing,Ching Nga Court,,
Kwai Tsing,Kin Hing Industrial Building,,
Kwai Tsing,"Tower 12, Tierra Verde",,
Kwai Tsing,"Tower 2, Tierra Verde",,
Kwai Tsing,"Tower 3, Tierra Verde",,
Kwai Tsing,"Tower 9, Tierra Verde",,
Kwai Tsing,Mai Fung Building,,
Kwai Tsing,"Lai Hung House, Yuet Lai Court",,
Kwai Tsing,"Block 1, Highland Park",,
Kwai Tsing,"Block 5, Highland Park",,
Kwai Tsing,"Block 1, Regency Park",,
Kwai Tsing,"Block 1, Serene Garden",,
Kwai Tsing,"Kai Kwong Lau, Cho Yiu Chuen",,
Kwai Tsing,"Kai Min Lau, Cho Yiu Chuen",,
Kwai Tsing,"Kai Lim Lau, Cho Yiu Chuen",,
Kwai Tsing,"Kai King Lau, Cho Yiu Chuen",,
Kwai Tsing,"Kai Him Lau, Cho Yiu Chuen",,
Kwai Tsing,"Lai Lam House, Lai Yan Court",,
Kwai Tsing,"Lai Ying House, Lai Yan Court",,
Kwai Tsing,"Yat King House, Lai King Estate",,
Kwai Tsing,"Ming King House, Lai King Estate",,
Kwai Tsing,"Fung King House, Lai King Estate",,
Kwai Tsing,"Lok King House, Lai King Estate",,
Kwai Tsing,"Block 1, Lai King Disciplined Services Quarters",,
Kwai Tsing,"Block 2, Lai King Disciplined Services Quarters",,
Kwai Tsing,"Block 3, Lai King Disciplined Services Quarters",,
Kwai Tsing,"Tower 1, High Prosperity Terrace",,
Kwai Tsing,"Block 2, Broadview Garden",,
Kwai Tsing,"Block 4, Broadview Garden",,
Kwai Tsing,"Hei Lai House, Wah Lai Estate",,
Kwai Tsing,"Block 11, Wonderland Villas",,
Kwai Tsing,"Block 2, Wonderland Villas",,
Kwai Tsing,"Block B, New Kwai Fong Gardens",,
Kwai Tsing,"Block C, New Kwai Fong Gardens",,
Kwai Tsing,"Block D, New Kwai Fong Gardens",,
Kwai Tsing,Fung Shue Wo Village,,
Kwai Tsing,"Block A, Shui King Building",,
Kwai Tsing,"Kwai Yan House, Kwai Fong Estate",,
Kwai Tsing,"Kwai Ching House, Kwai Fong Estate",,
Kwai Tsing,"Kwai Shun House, Kwai Fong Estate",,
Kwai Tsing,"Kwai Tai House, Kwai Fong Estate",,
Kwai Tsing,"Kwai Hei House, Kwai Fong Estate",,
