District,Building name,Last date of visit of the case(s),Related cases
Central & Western,Sea View Mansion,08/11/2022,
Central & Western,"Block 2, Centenary Mansion",08/11/2022,
Central & Western,242-244 Queen's Road West,08/11/2022,
Central & Western,9 Queen's Road West,08/11/2022,
Central & Western,"To Li Court, Ying Ga Garden",08/11/2022,
Central & Western,Bic Wah Court,08/11/2022,
Central & Western,44 Robinson Road,08/11/2022,
Central & Western,Luen Fat Apartments,08/11/2022,
Central & Western,"Venice Court, Realty Gardens",08/11/2022,
Central & Western,Woodland Garden,08/11/2022,
Central & Western,Hing Fat Mansion,08/11/2022,
Central & Western,56 Bonham Road,08/11/2022,
Central & Western,"Block B, Botanic Terrace",08/11/2022,
Central & Western,"Block 3, Garden Terrace",08/11/2022,
Central & Western,Manifold Court,08/11/2022,
Central & Western,"Block 2, Yue Sun Mansion",08/11/2022,
Central & Western,Grand Fortune Mansion,08/11/2022,
Central & Western,"Block B, Kwun Lung Lau",08/11/2022,
Central & Western,Fairview Height,08/11/2022,
Central & Western,Palatial Crest,08/11/2022,
Central & Western,Excelsior Court,08/11/2022,
Central & Western,Kam Kin Mansion,08/11/2022,
Central & Western,Kam Po Mansion,08/11/2022,
Central & Western,Golden Pavilion,08/11/2022,
Central & Western,Kam Fung Mansion,08/11/2022,
Central & Western,View Villa,08/11/2022,
Central & Western,"Graduate House, The University of Hong Kong",08/11/2022,
Central & Western,"Tower 1, The Summa",08/11/2022,
Central & Western,"Block 1, Connaught Garden",08/11/2022,
Central & Western,Hung Cheong House,08/11/2022,
Central & Western,Lung Cheung Garden,08/11/2022,
Central & Western,"Tower 2, 63 Pokfulam",07/11/2022,
Central & Western,Castle One by V,07/11/2022,
Central & Western,"Block B, New Fortune House",07/11/2022,
Central & Western,Charmview Court,07/11/2022,
Central & Western,"Tower 1, Kong Chian Tower",07/11/2022,
Central & Western,"Block A, Chong Yip Centre",07/11/2022,
Central & Western,Kennedy Park At Central,07/11/2022,
Central & Western,Watford Villa,07/11/2022,
Central & Western,The Grand Panorama,07/11/2022,
Central & Western,"Block 3, The Grand Panorama",07/11/2022,
Central & Western,"Block 4, The Grand Panorama",07/11/2022,
Central & Western,"Tower 1, Tregunter",07/11/2022,
Central & Western,"Phase 2, Kwan Yick Building",07/11/2022,
Central & Western,Kennedy Town Building,07/11/2022,
Central & Western,60 Victoria Road,07/11/2022,
Central & Western,Kin Yuen Mansion,07/11/2022,
Central & Western,Caine Mansion,07/11/2022,
Central & Western,Good View Court,07/11/2022,
Central & Western,Hilary Court,07/11/2022,
Central & Western,Fu Ga Building,07/11/2022,
Central & Western,Po Tak Mansion,07/11/2022,
Central & Western,Birchwood Place,07/11/2022,
Central & Western,Seymour,07/11/2022,
Central & Western,"Tower 2, Scenecliff",07/11/2022,
Central & Western,Man Kwong Court,07/11/2022,
Central & Western,46 Bonham Strand,07/11/2022,
Central & Western,Cheung Ling Mansion,07/11/2022,
Central & Western,Panorama Gardens,07/11/2022,
Central & Western,Tung Hing Court,07/11/2022,
Central & Western,"Hong Ning House, Tung Fai Gardens",07/11/2022,
Central & Western,The Helena May,07/11/2022,
Central & Western,"Block 2, Winner Court",07/11/2022,
Central & Western,Rockson Mansion,07/11/2022,
Central & Western,"Po Fung Building, 1-7 Centre Street",07/11/2022,
Central & Western,General Building,07/11/2022,
Central & Western,"Block 1, Yuk Ming Towers",07/11/2022,
Central & Western,136 Wing Lok Street,07/11/2022,
Central & Western,The Hudson,07/11/2022,
Central & Western,"Tower 2, Harbour View Garden",07/11/2022,
Central & Western,Conrad International Hong Kong,07/11/2022,
Central & Western,Honiton Mansion,07/11/2022,
Central & Western,Sang Cheong Building,07/11/2022,
Central & Western,All Fit Garden,07/11/2022,
Central & Western,"Hollywood Centre, 77-91 Queen's Road West",07/11/2022,
Central & Western,Wing Cheung Court,07/11/2022,
Central & Western,104 First Street,07/11/2022,
Central & Western,"Tower 1, Island Crest",07/11/2022,
Central & Western,"Block 2, 80 Robinson Road",07/11/2022,
Central & Western,Fairmont Gardens,07/11/2022,
Central & Western,"Block B, Jade Court",07/11/2022,
Central & Western,"Tower 2, University Heights",07/11/2022,
Central & Western,"Rome Court, Realty Gardens",07/11/2022,
Central & Western,8 Hing Hon Road,07/11/2022,
Central & Western,10-16 Pokfield Road,07/11/2022,
Central & Western,Regal Crest,07/11/2022,
Central & Western,Two Artlane,07/11/2022,
Central & Western,Evora Building,07/11/2022,
Central & Western,34-36 Western Street,07/11/2022,
Central & Western,Albron Court,07/11/2022,
Central & Western,Kam Ning Mansion,07/11/2022,
Central & Western,Kenyon Court,07/11/2022,
Central & Western,Shama Central Hong Kong,07/11/2022,
Central & Western,Conduit 18,06/11/2022,
Central & Western,Chung Ah Building,06/11/2022,
Central & Western,34 Elgin Street,06/11/2022,
Central & Western,Koon Wah Building,06/11/2022,
Central & Western,Nam Wah Mansion,06/11/2022,
Central & Western,"Block 1, Clovelly Court",06/11/2022,
Central & Western,"Block 2, Clovelly Court",06/11/2022,
Central & Western,Garfield Mansion,06/11/2022,
Central & Western,Tin Hing Mansion,06/11/2022,
Central & Western,Tai Pak Terrace,06/11/2022,
Central & Western,22-44 Whitty Street,06/11/2022,
Central & Western,Hillview Garden,06/11/2022,
Central & Western,Babington Hill,06/11/2022,
Central & Western,1 Conduit Road,06/11/2022,
Central & Western,138 Connaught Road West,06/11/2022,
Central & Western,The Bellevue Place,06/11/2022,
Central & Western,"Block 1, Elegant Garden",06/11/2022,
Central & Western,"Block 2, Elegant Garden",06/11/2022,
Central & Western,Hang Hing Court,06/11/2022,
Central & Western,"Tower 1, Scenecliff",06/11/2022,
Central & Western,"Mandarin Building, 35-45B Bonham Strand",06/11/2022,
Central & Western,Minerva House,06/11/2022,
Central & Western,New Central Mansion,06/11/2022,
Central & Western,Cheong Yue Mansion,06/11/2022,
Central & Western,Pearl Gardens,06/11/2022,
Central & Western,"Block 2, Yuk Ming Towers",06/11/2022,
Central & Western,Wing Fat Mansion,06/11/2022,
Central & Western,Kwai Cheong Building,06/11/2022,
Central & Western,Bohemian House,06/11/2022,
Central & Western,501 Queen's Road West,06/11/2022,
Central & Western,One Pacific Heights,06/11/2022,
Central & Western,Cheung Fai Building,06/11/2022,
Central & Western,23 Third Street,06/11/2022,
Central & Western,Upton,06/11/2022,
Central & Western,Smithfield Court,06/11/2022,
Central & Western,"Block A, Hing Wah Mansion",06/11/2022,
Central & Western,Lai On Building,06/11/2022,
Central & Western,"Tower B, Hollywood Terrace",06/11/2022,
Central & Western,Wah Koon Building,06/11/2022,
Central & Western,"Block B, Wah Ming Centre",06/11/2022,
Central & Western,15 Western Street,06/11/2022,
Central & Western,Fung Shing Building,06/11/2022,
Central & Western,Fung Yat Building,06/11/2022,
Central & Western,Sik On House,06/11/2022,
Central & Western,Green Field Court,06/11/2022,
Central & Western,"Block 3, Cloudlands",06/11/2022,
Central & Western,Ko Nga Court,06/11/2022,
Central & Western,Holly Court,05/11/2022,
Central & Western,Jadeview Court,05/11/2022,
Central & Western,Chun King Court,05/11/2022,
Central & Western,Kiu Shing Building,05/11/2022,
Central & Western,Shiu King Court,05/11/2022,
Central & Western,Panorama,05/11/2022,
Central & Western,Kai Fat Building,05/11/2022,
Central & Western,Four Seasons Place Hong Kong,05/11/2022,
Central & Western,Y.W.C.A. Headquarters,05/11/2022,
Central & Western,"Hang Yue Building, 334-350 Des Voeux Road West",05/11/2022,
Central & Western,"Block 1, Estoril Court",05/11/2022,
Central & Western,"Block 3, Estoril Court",05/11/2022,
Central & Western,Fairview Mansion,05/11/2022,
Central & Western,Chiu Kwong Mansion,05/11/2022,
Central & Western,"Phase 2, Blessings Garden",05/11/2022,
Central & Western,"Block P, Wing Wah Mansion",05/11/2022,
Central & Western,Tai Fat Building,05/11/2022,
Central & Western,Hoi Tao Building,05/11/2022,
Central & Western,Homy Hotel Central,05/11/2022,
Central & Western,Kee On Building,05/11/2022,
Central & Western,31 Robinson Road,05/11/2022,
Central & Western,"Block 5, Hee Wong Terrace",05/11/2022,
Central & Western,Honor Villa,05/11/2022,
Central & Western,"Tower 5, Novum West",05/11/2022,
Central & Western,Silvercrest,05/11/2022,
Central & Western,Luen Gay Apartments,05/11/2022,
Central & Western,Ying Wa Court,05/11/2022,
Central & Western,Primrose Court,05/11/2022,
Central & Western,"Block 1, Yue Sun Mansion",05/11/2022,
Central & Western,34 Western Street,05/11/2022,
Central & Western,Fung King Court,05/11/2022,
Central & Western,"Tower 1, Euston Court",05/11/2022,
Central & Western,Robinson Crest,05/11/2022,
Central & Western,Kam Ling Court,05/11/2022,
Central & Western,Silver Jubilee Mansion,05/11/2022,
Central & Western,57-59 Wyndham Street,05/11/2022,
Central & Western,Goa Building,05/11/2022,
Central & Western,Beaudry Tower,05/11/2022,
Central & Western,110-112 Macdonnell Road,05/11/2022,
Central & Western,Imperial Kennedy,04/11/2022,
Central & Western,"Block A, Midland Centre",04/11/2022,
Central & Western,Felicity Building,04/11/2022,
Central & Western,Viking Court,04/11/2022,
Central & Western,Kiu Fat Building,04/11/2022,
Central & Western,"Tower 2, Kong Chian Tower",04/11/2022,
Central & Western,Federate Building,04/11/2022,
Central & Western,3 Li Yuen Street West,04/11/2022,
Central & Western,Centre place,04/11/2022,
Central & Western,Woodlands Terrace,04/11/2022,
Central & Western,"Garley Building, 45-53A Graham Street",04/11/2022,
Central & Western,Carol Mansion,04/11/2022,
Central & Western,"Block C, Phase 2, Kwan Yick Building",04/11/2022,
Central & Western,"Block D, Phase 2, Kwan Yick Building",04/11/2022,
Central & Western,1 Homestead Road,04/11/2022,
Central & Western,"Tai Hing Building,",04/11/2022,
Central & Western,Swire Building,04/11/2022,
Central & Western,Peace Tower,04/11/2022,
Central & Western,Po Fung Building,04/11/2022,
Central & Western,Mount Austin Estate,04/11/2022,
Central & Western,Kin Yick Mansion,04/11/2022,
Central & Western,Hang Fat Trading House,04/11/2022,
Central & Western,Hang Fai Building,04/11/2022,
Central & Western,Brewin Court,04/11/2022,
Central & Western,56 Po Hing Fong,04/11/2022,
Central & Western,"Tower 1, Hillsborough Court",04/11/2022,
Central & Western,Wing Ga Building,04/11/2022,
Central & Western,Jing Tai Garden Mansion,04/11/2022,
Central & Western,"Block A, Hoi Tao Building",04/11/2022,
Central & Western,"Block B, Hoi Tao Building",04/11/2022,
Central & Western,Arezzo,04/11/2022,
Central & Western,Breezy Court,04/11/2022,
Central & Western,Artisan House,04/11/2022,
Central & Western,310 Queen's Road West,04/11/2022,
Central & Western,Beau Cloud Mansion,04/11/2022,
Central & Western,"Block A, Mei Sun Lau",04/11/2022,
Central & Western,55 Bonham Road,04/11/2022,
Central & Western,"South Terrace, Sai Wan Estate",04/11/2022,
Central & Western,Fair Wind Manor,04/11/2022,
Central & Western,Golden Lodge,04/11/2022,
Central & Western,Kam Ho Court,04/11/2022,
Central & Western,Kam Wah Building,04/11/2022,
Central & Western,Axeford Villa,04/11/2022,
Central & Western,Lascar Court,04/11/2022,
Central & Western,Dragon View,04/11/2022,
Eastern,"Yiu Tsui House, Kai Tsui Court",10/11/2022,
Eastern,Wiseman Building,10/11/2022,
Eastern,"Block A, Healthy Gardens",10/11/2022,
Eastern,"Block B, Healthy Gardens",10/11/2022,
Eastern,"Block D, Healthy Gardens",10/11/2022,
Eastern,"Block F, Healthy Gardens",10/11/2022,
Eastern,"Hong Shing Court, Healthy Village",10/11/2022,
Eastern,"Hong Cheung Court, Healthy Village",10/11/2022,
Eastern,"Luk Yip Lau, Healthy Village",10/11/2022,
Eastern,"Ngan Hang Lau, Healthy Village",10/11/2022,
Eastern,5 Healthy Street West,10/11/2022,
Eastern,Rialto Mansion,10/11/2022,
Eastern,North Point Terrace,10/11/2022,
Eastern,North Point Mansion,10/11/2022,
Eastern,"Block 11, Nan Fung Sun Chuen",10/11/2022,
Eastern,"Block 4, Nan Fung Sun Chuen",10/11/2022,
Eastern,"Block 6, Nan Fung Sun Chuen",10/11/2022,
Eastern,"Block 8, Nan Fung Sun Chuen",10/11/2022,
Eastern,Yalford Building,10/11/2022,
Eastern,Novum Point,10/11/2022,
Eastern,"Block 12, Provident Centre",10/11/2022,
Eastern,"Block 16, Provident Centre",10/11/2022,
Eastern,"Block 3, Provident Centre",10/11/2022,
Eastern,"Block 4, Provident Centre",10/11/2022,
Eastern,"Tower 3, Grand Promenade",10/11/2022,
Eastern,"Tower 5, Grand Promenade",10/11/2022,
Eastern,"Tower 6, Grand Promenade",10/11/2022,
Eastern,Kar Wan Building,10/11/2022,
Eastern,"Block 13, City Garden",10/11/2022,
Eastern,"Block 6, City Garden",10/11/2022,
Eastern,"Block 9, City Garden",10/11/2022,
Eastern,"Kwun Tien Mansion, Taikoo Shing",10/11/2022,
Eastern,"Fu Shan Mansion, Taikoo Shing",10/11/2022,
Eastern,"Kin On Mansion, Taikoo Shing",10/11/2022,
Eastern,"Heng Tien Mansion, Taikoo Shing",10/11/2022,
Eastern,"King Tien Mansion, Taikoo Shing",10/11/2022,
Eastern,"Chi Sing Mansion, Taikoo Shing",10/11/2022,
Eastern,"Tai Shan Mansion, Taikoo Shing",10/11/2022,
Eastern,"Hoi Sing Mansion, Taikoo Shing",10/11/2022,
Eastern,"Oak Mansion, Taikoo Shing",10/11/2022,
Eastern,"Willow Mansion, Taikoo Shing",10/11/2022,
Eastern,"Yiu Sing Mansion, Taikoo Shing",10/11/2022,
Eastern,"Wah Shan Mansion, Taikoo Shing",10/11/2022,
Eastern,"Lotus Mansion, Taikoo Shing",10/11/2022,
Eastern,"Pine Mansion, Taikoo Shing",10/11/2022,
Eastern,"Ko On Mansion, Taikoo Shing",10/11/2022,
Eastern,"Chai Kung Mansion, Taikoo Shing",10/11/2022,
Eastern,"Loong Shan Mansion, Taikoo Shing",10/11/2022,
Eastern,Tai On Building,10/11/2022,
Eastern,Tai Lung House,10/11/2022,
Eastern,Wilmont Court,10/11/2022,
Eastern,"Block 2, Cheerful Garden",10/11/2022,
Eastern,"Block 3, Cheerful Garden",10/11/2022,
Eastern,"Block 4, Cheerful Garden",10/11/2022,
Eastern,"Block 5, Cheerful Garden",10/11/2022,
Eastern,"Block 10, Fullview Garden",10/11/2022,
Eastern,"Block 11, Fullview Garden",10/11/2022,
Eastern,"Block 1, Fullview Garden",10/11/2022,
Eastern,"Block 3, Fullview Garden",10/11/2022,
Eastern,"Block 2, Harmony Garden",10/11/2022,
Eastern,"Block 7, Harmony Garden",10/11/2022,
Eastern,"Block 8, Harmony Garden",10/11/2022,
Eastern,"Fullview Court, Fortress Garden",10/11/2022,
Eastern,"Fu Dat Court, Fortress Garden",10/11/2022,
Eastern,"Fu Bon Court, Fortress Garden",10/11/2022,
Eastern,Iclub Fortress Hill Hote,10/11/2022,
Eastern,"Golden Pine Court, Full Wealth Gardens",10/11/2022,
Eastern,"Golden Cassia Court, Full Wealth Gardens",10/11/2022,
Eastern,Po Tin Building,10/11/2022,
Eastern,Po Wah Building,10/11/2022,
Eastern,"Tower 6, Pacific Palisades",10/11/2022,
Eastern,Braemar Terrace,10/11/2022,
Eastern,"Sui Hei House, Siu Sai Wan Estate",10/11/2022,
Eastern,"Sui Fu House, Siu Sai Wan Estate",10/11/2022,
Eastern,"Sui Ming House, Siu Sai Wan Estate",10/11/2022,
Eastern,"Sui Lok House, Siu Sai Wan Estate",10/11/2022,
Eastern,"Sui Moon House, Siu Sai Wan Estate",10/11/2022,
Eastern,"Sui Fat House, Siu Sai Wan Estate",10/11/2022,
Eastern,"Sui Lung House, Siu Sai Wan Estate",10/11/2022,
Eastern,"Tsui Pui House, Shan Tsui Court",10/11/2022,
Eastern,"Tsui Lam House, Shan Tsui Court",10/11/2022,
